idex,two-k,fifteen-Hun,weight,age,reps
0.3853427767753601,0.33333340287208557,0.46864303946495056,0.178947314620018,0,0.8461538553237915
0.38770684599876404,0.5624999403953552,0.5496008396148682,0.1298244595527649,0.1111111119389534,0.4615384638309479
0.39007091522216797,0.24999995529651642,0.2827821373939514,0.3438597619533539,0.2222222238779068,0.07692307978868484
0.3924349844455719,0.4791666865348816,0.5347775816917419,0.5017545223236084,0.3333333432674408,0.4615384638309479
0.39479905366897583,0.7708332538604736,0.5427594184875488,0.19298245012760162,0.2222222238779068,0.8461538553237915
0.39716312289237976,0.5208333134651184,0.4652223289012909,0.36140361428260803,0.3333333432674408,0.692307710647583
0.3995271921157837,0.3125,0.4458380341529846,0.3684210479259491,0.2222222238779068,0
0.4018912613391876,0.7291666269302368,0.6066133975982666,1,0.6666666865348816,0.5384615659713745
0.40425533056259155,0.604166567325592,0.5267958641052246,0.7964911460876465,0.1111111119389534,0.8461538553237915
0.4066193997859955,0.29166656732559204,0.5381984114646912,0.13684216141700745,0.1111111119389534,0.5384615659713745
0.408983439207077,0.33333340287208557,0.42873433232307434,0.31578946113586426,0.6666666865348816,0.5384615659713745
0.41134750843048096,0.3541666269302368,0.46978330612182617,0.25614047050476074,0.4444444477558136,0.8461538553237915
0.4137115776538849,0.49999991059303284,0.583808422088623,0.37543848156929016,0.5555555820465088,1
0.4160756468772888,0.7708332538604736,0.5610033869743347,0.19298245012760162,0.2222222238779068,0.8461538553237915
0.41843971610069275,0.9374999403953552,0.7058151960372925,0.5263158082962036,0.2222222238779068,0.8461538553237915
0.4208037853240967,0.33333340287208557,0.42987459897994995,0.178947314620018,0,0.8461538553237915
0.4231678545475006,0.5624999403953552,0.6054732203483582,0.1298244595527649,0.1111111119389534,0.8461538553237915
0.42553192377090454,0.5208333134651184,0.45838087797164917,0.36140361428260803,0.3333333432674408,0.5384615659713745
0.42789599299430847,0.29166656732559204,0.508551836013794,0.13684216141700745,0.1111111119389534,0.8461538553237915
0.43026003241539,0.5208333134651184,0.4344356060028076,0.4175439178943634,0.2222222238779068,0.692307710647583
0.43262410163879395,0.3125,0.285062700510025,0.6421053409576416,0.2222222238779068,0.5384615659713745
0.4349881708621979,0.4791666865348816,0.4652223289012909,0.5017545223236084,0.3333333432674408,0.8461538553237915
0.4373522400856018,0.8333333134651184,0.7457240223884583,0.985964834690094,0.4444444477558136,0.7692307829856873
0.43971630930900574,0.916666567325592,0.7320410013198853,0.859649121761322,0.8888888955116272,0.692307710647583
0.44208037853240967,0.604166567325592,0.5496008396148682,0.7964911460876465,0.1111111119389534,1
0.4444444477558136,0.4166666567325592,0.5655643939971924,0.40000006556510925,0.3333333432674408,0.8461538553237915
0.44680851697921753,0.6666666269302368,0.6670467853546143,0.5052632093429565,0.3333333432674408,1
0.44917258620262146,0.7916666865348816,0.7457240223884583,0.6877192258834839,0.8888888955116272,1
0.4515366554260254,0.3541666269302368,0.4720638692378998,0.25614047050476074,0.4444444477558136,0.8461538553237915
0.45390069484710693,0.6875,0.5051311254501343,0.6912279725074768,0.6666666865348816,0.692307710647583
0.45626476407051086,0.3750000298023224,0.3911060690879822,0.36491233110427856,0.6666666865348816,0.5384615659713745
0.4586288332939148,0.49999991059303284,0.5473204255104065,0.2736843228340149,0.4444444477558136,0.692307710647583
0.4609929025173187,0.33333340287208557,0.46864303946495056,0.178947314620018,0,0.5384615659713745
0.46335697174072266,0.2708333730697632,0.4481185972690582,0.27017533779144287,0.5555555820465088,0.5384615659713745
0.4657210409641266,0.9374999403953552,0.7240592837333679,0.5263158082962036,0.2222222238779068,0.5384615659713745
0.4680851101875305,0.4791666865348816,0.6020523905754089,0.3473684787750244,0.5555555820465088,0.5384615659713745
0.47044917941093445,0.4791666865348816,0.5610033869743347,0.5017545223236084,0.3333333432674408,0.5384615659713745
0.4728132486343384,0.916666567325592,0.8129988312721252,0.859649121761322,0.8888888955116272,0.692307710647583
0.4751773178577423,0.4166666567325592,0.5553021430969238,0.40000006556510925,0.3333333432674408,0.5384615659713745
0.47754135727882385,0.7500000596046448,0.6100342273712158,0.7403508424758911,0.2222222238779068,0.5384615659713745
0.4799054265022278,0.3750000298023224,0.38198405504226685,0.36491233110427856,0.6666666865348816,0.5384615659713745
0.4822694957256317,0.6875,0.5769669413566589,0.6912279725074768,0.6666666865348816,0.692307710647583
0.48463356494903564,0.5833333730697632,0.5051311254501343,0.32631590962409973,0.6666666865348816,0.692307710647583
0.4869976341724396,0.5208333134651184,0.45838087797164917,0.4175439178943634,0.2222222238779068,0.5384615659713745
0.4893617033958435,0.5208333134651184,0.4344356060028076,0.36140361428260803,0.3333333432674408,0.5384615659713745
0.49172577261924744,0.49999991059303284,0.6294184923171997,0.37543848156929016,0.5555555820465088,0.692307710647583
0.49408984184265137,0.3125,0.40136831998825073,0.6421053409576416,0.2222222238779068,0.5384615659713745
0.4964539110660553,0.7708332538604736,0.5233751535415649,0.19298245012760162,0.2222222238779068,0.5384615659713745
0.49881798028945923,0.3125,0.3055872619152069,0.3684210479259491,0.2222222238779068,0.5384615659713745
0.5011820197105408,0.8333333134651184,0.7502850294113159,0.8280701041221619,0.6666666865348816,0.5384615659713745
0.5035461187362671,0.7083332538604736,0.6419612169265747,0.7263156771659851,0.4444444477558136,0.5384615659713745
0.5059101581573486,0.7083332538604736,0.636259913444519,0.8982455730438232,0.2222222238779068,0.5384615659713745
0.508274257183075,0.7916666865348816,0.6077536940574646,0.6877192258834839,0.6666666865348816,0.5384615659713745
0.5106382966041565,0.6666666269302368,0.6647661924362183,0.9684209823608398,0.4444444477558136,0.5384615659713745
0.513002336025238,0.29166656732559204,0.5290763974189758,0.17192988097667694,0.2222222238779068,0.5384615659713745
0.5153664350509644,0.5624999403953552,0.6841504573822021,0.6842105388641357,0.3333333432674408,0.5384615659713745
0.5177304744720459,0.49999991059303284,0.4344356060028076,0.37543848156929016,0.3333333432674408,0.5384615659713745
0.5200945734977722,0.29166656732559204,0.3546179533004761,0.3543859124183655,0.4444444477558136,0.5384615659713745
0.5224586129188538,0.39583322405815125,0.3420752286911011,0.34035077691078186,0.4444444477558136,0.5384615659713745
0.5248227119445801,0.22916673123836517,0.28050169348716736,0.2771930396556854,0.5555555820465088,0.5384615659713745
0.5271867513656616,0.29166656732559204,0.2759406864643097,0.11228059232234955,0.7777777910232544,0.5384615659713745
0.5295508503913879,0.3750000298023224,0.5461801290512085,0.20701760053634644,0.4444444477558136,0.38461539149284363
0.5319148898124695,0.39583322405815125,0.6248573660850525,0.41052621603012085,0.1111111119389534,0.38461539149284363
0.5342789888381958,0.458333283662796,0.5131128430366516,0.13684216141700745,0.3333333432674408,0.38461539149284363
0.5366430282592773,0.3125,0.4811858534812927,0.3087720274925232,0.4444444477558136,0.38461539149284363
0.5390070676803589,0.24999995529651642,0.4458380341529846,0.42456135153770447,0.1111111119389534,0.38461539149284363
0.5413711667060852,0.9374999403953552,0.771949827671051,0.985964834690094,0.5555555820465088,0.23076923191547394
0.5437352061271667,0.14583328366279602,0.37514251470565796,0,0.4444444477558136,0.23076923191547394
0.5460993051528931,0.08333325386047363,0,0.4877193570137024,0.3333333432674408,0.23076923191547394
0.5484633445739746,0.3125,0.4811858534812927,0.3087720274925232,0.4444444477558136,0.38461539149284363
0.5508274435997009,0.4791666865348816,0.4184720516204834,0.4070174992084503,0.4444444477558136,0.5384615659713745
0.5531914830207825,0.8333333134651184,0.6659064888954163,0.8280701041221619,0.6666666865348816,0.692307710647583
0.5555555820465088,0.7083332538604736,0.7582667469978333,0.7263156771659851,0.4444444477558136,0.692307710647583
0.5579196214675903,0.6666666269302368,0.6693271994590759,0.9684209823608398,0.4444444477558136,0.692307710647583
0.5602836608886719,0.29166656732559204,0.5792474150657654,0.17192988097667694,0.2222222238779068,0.692307710647583
0.5626477599143982,0.5624999403953552,0.6214366555213928,0.6842105388641357,0.3333333432674408,0.692307710647583
0.5650117993354797,0.39583322405815125,0.4925883114337921,0.34035077691078186,0.4444444477558136,0.692307710647583
0.567375898361206,0.22916673123836517,0.3660205006599426,0.2771930396556854,0.5555555820465088,0.692307710647583
0.5697399377822876,0.4166666567325592,0.5940706729888916,0.4035087823867798,0.1111111119389534,0.5384615659713745
0.5721040368080139,0.7291666269302368,0.5883693695068359,0.7754385471343994,0.4444444477558136,0.5384615659713745
0.5744680762290955,0.3750000298023224,0.5404788255691528,0.20701760053634644,0.4444444477558136,0.5384615659713745
0.5768321752548218,0.458333283662796,0.4458380341529846,0.13684216141700745,0.3333333432674408,0.5384615659713745
0.5791962146759033,0.24999995529651642,0.3568985164165497,0.19298245012760162,0.4444444477558136,0.5384615659713745
0.5815602540969849,0.24999995529651642,0.44127705693244934,0.42456135153770447,0.1111111119389534,0.5384615659713745
0.5839243531227112,0,0.4515393078327179,0.12631574273109436,0.3333333432674408,0.5384615659713745
0.5862883925437927,0.6666666269302368,0.7582667469978333,0.6912279725074768,0.2222222238779068,0.38461539149284363
0.588652491569519,0.39583322405815125,0.6465222239494324,0.41052621603012085,0.1111111119389534,0.38461539149284363
0.5910165309906006,0.7083332538604736,0.4857468605041504,0.8982455730438232,0.2222222238779068,0.38461539149284363
0.5933806300163269,0.29166656732559204,0.40820977091789246,0.3543859124183655,0.4444444477558136,0.38461539149284363
0.5957446694374084,0.14583328366279602,0.36145952343940735,0,0.4444444477558136,0.38461539149284363
0.5981087684631348,0.08333325386047363,0.13340935111045837,0.4877193570137024,0.3333333432674408,0.38461539149284363
0.6004728078842163,0.29166656732559204,0.46180158853530884,0.11228059232234955,0.7777777910232544,0.3076923191547394
0.6028369069099426,0.39583322405815125,0.5906499624252319,0.48421064019203186,0.5555555820465088,0.23076923191547394
0.6052009463310242,0.8333333134651184,0.7730900049209595,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.6075649857521057,0.7083332538604736,0.6795894503593445,0.7263156771659851,0.4444444477558136,0.8461538553237915
0.609929084777832,0.29166656732559204,0.4789053201675415,0.17192988097667694,0.2222222238779068,0.8461538553237915
0.6122931241989136,0.5624999403953552,0.718358039855957,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.6146572232246399,0.7916666865348816,0.7058151960372925,0.6877192258834839,0.6666666865348816,0.7692307829856873
0.6170212626457214,0.6666666269302368,0.6465222239494324,0.9684209823608398,0.4444444477558136,0.8461538553237915
0.6193853616714478,0.39583322405815125,0.4036487638950348,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.6217494010925293,0.24999995529651642,0.48916760087013245,0.19298245012760162,0.4444444477558136,0.692307710647583
0.6241135001182556,0.4791666865348816,0.4389966130256653,0.4070174992084503,0.4444444477558136,0.8461538553237915
0.6264775395393372,0.29166656732559204,0.41391104459762573,0.11228059232234955,0.7777777910232544,0.8461538553237915
0.6288415789604187,0,0.4663625955581665,0.12631574273109436,0.3333333432674408,0.692307710647583
0.631205677986145,0.39583322405815125,0.6465222239494324,0.41052621603012085,0.1111111119389534,0.5384615659713745
0.6335697174072266,0.4166666567325592,0.5153934359550476,0.4035087823867798,0.1111111119389534,0.38461539149284363
0.6359338164329529,0.08333325386047363,0.05473203957080841,0.4877193570137024,0.3333333432674408,0.38461539149284363
0.6382978558540344,0.3750000298023224,0.57012540102005,0.20701760053634644,0.4444444477558136,0.23076923191547394
0.6406619548797607,0.3541666269302368,0.4378563165664673,0.25614047050476074,0.2222222238779068,0.23076923191547394
0.6430259943008423,0.3125,0.4310147762298584,0.3087720274925232,0.4444444477558136,0.692307710647583
0.6453900933265686,0.8333333134651184,0.8392245173454285,0.8280701041221619,0.6666666865348816,0.692307710647583
0.6477541327476501,0.6666666269302368,0.729760468006134,0.6912279725074768,0.2222222238779068,0.692307710647583
0.6501182317733765,0.7083332538604736,0.717217743396759,0.7263156771659851,0.4444444477558136,0.692307710647583
0.652482271194458,0.5624999403953552,0.8973773717880249,0.6842105388641357,0.3333333432674408,0.692307710647583
0.6548463106155396,0.6666666269302368,0.6795894503593445,0.9684209823608398,0.4444444477558136,0.692307710647583
0.6572104096412659,0.7916666865348816,0.7137970328330994,0.6877192258834839,0.6666666865348816,0.692307710647583
0.6595744490623474,0.29166656732559204,0.5986316800117493,0.17192988097667694,0.2222222238779068,0.692307710647583
0.6619385480880737,0.7083332538604736,0.5997719168663025,0.8982455730438232,0.2222222238779068,0.692307710647583
0.6643025875091553,0.39583322405815125,0.5416191220283508,0.34035077691078186,0.4444444477558136,0.692307710647583
0.6666666865348816,0.29166656732559204,0.4036487638950348,0.11228059232234955,0.7777777910232544,0.692307710647583
0.6690307259559631,0.22916673123836517,0.42189276218414307,0.2771930396556854,0.5555555820465088,0.692307710647583
0.6713948249816895,0.29166656732559204,0.4127707779407501,0.3543859124183655,0.4444444477558136,0.5384615659713745
0.673758864402771,0.39583322405815125,0.5450398325920105,0.48421064019203186,0.5555555820465088,0.23076923191547394
0.6761229038238525,0.7291666269302368,0.5381984114646912,0.7754385471343994,0.4444444477558136,0.5384615659713745
0.6784870028495789,0.4166666567325592,0.5997719168663025,0.4035087823867798,0.1111111119389534,0.5384615659713745
0.6808510422706604,0.24999995529651642,0.47434431314468384,0.19298245012760162,0.4444444477558136,0.5384615659713745
0.6832151412963867,0.3750000298023224,0.5404788255691528,0.20701760053634644,0.4444444477558136,0.5384615659713745
0.6855791807174683,0,0.4663625955581665,0.12631574273109436,0.3333333432674408,0.23076923191547394
0.6879432797431946,0.39583322405815125,0.6932724714279175,0.41052621603012085,0.1111111119389534,0.38461539149284363
0.6903073191642761,0.4166666567325592,0.6944127678871155,0.4035087823867798,0.1111111119389534,0.692307710647583
0.6926714181900024,0.24999995529651642,0.432155042886734,0.19298245012760162,0.4444444477558136,0.692307710647583
